0  , 0  , 0  ,
255, 222, 205,
255, 172, 139,
205, 98 , 74 ,
131, 49 , 0  ,
189, 255, 213,
106, 238, 148,
90 , 180, 98 ,
82 , 131, 65 ,
49 , 90 , 49 ,
106, 90 , 255,
49 , 65 , 205,
16 , 57 , 123,
180, 172, 255,
131, 115, 172,
82 , 82 , 123,
255, 255, 255,
189, 189, 230,
123, 123, 172,
74 , 82 , 106,
230, 205, 148,
180, 139, 82 ,
123, 90 , 41 ,
0  , 0  , 0  ,
205, 255, 213,
139, 230, 189,
82 , 189, 148,
32 , 139, 115,
131, 98 , 32 ,
98 , 65 , 32 ,
74 , 41 , 0  ,
0  , 0  , 0  ,
82 , 222, 255,
41 , 172, 238,
0  , 123, 172,
82 , 255, 148,
57 , 197, 164,
32 , 148, 98 ,
180, 189, 246,
255, 57 , 41 ,
156, 16 , 0  ,
