0  , 123, 139,
255, 230, 222,
255, 172, 139,
205, 98 , 74 ,
131, 49 , 0  ,
255, 255, 255,
189, 189, 230,
123, 123, 172,
74 , 82 , 106,
255, 238, 115,
227, 190, 82 ,
193, 148, 59 ,
107, 59 , 0  ,
246, 8  , 0  ,
189, 16 , 0  ,
148, 0  , 0  ,
106, 0  , 0  ,
255, 255, 90 ,
246, 197, 57 ,
230, 115, 0  ,
57 , 57 , 98 ,
32 , 41 , 65 ,
0  , 0  , 0  ,
131, 98 , 32 ,
98 , 65 , 32 ,
74 , 41 , 0  ,
214, 0  , 0  ,
186, 21 , 0  ,
148, 41 , 0  ,
241, 155, 38 ,
196, 117, 17 ,
159, 72 , 0  ,
255, 255, 69 ,
224, 227, 48 ,
152, 152, 0  ,
103, 255, 24 ,
83 , 193, 34 ,
41 , 110, 0  ,
10 , 255, 255,
0  , 176, 183,
0  , 90 , 90 ,
0  , 59 , 255,
0  , 52 , 162,
0  , 31 , 124,
217, 124, 200,
186, 59 , 152,
114, 0  , 130,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
0  , 0  , 0  ,
